phrase_id,sent_id,sent,ground,three-scale,five-scale,vector,three-scale,five-scale
13742,114,"4 friends , 2 couples , 2000 miles , and all the Pabst Blue Ribbon beer they can drink - it 's the ultimate redneck road-trip .",0.77778,positive,positive,,,
103320,6535,"4Ever has the same sledgehammer appeal as Pokemon videos , but it breathes more on the big screen and induces headaches more slowly .",0.65278,neutral,positive,,,
221901,6080,"77 minutes of Pokemon may not last 4ever , it just seems like it does .",0.33333,neutral,negative,,,
221904,1230,84 minutes of rolling musical back beat and supercharged cartoon warfare .,0.58333,neutral,neutral,,,
103357,6485,"90 punitive minutes of eardrum-dicing gunplay , screeching-metal smashups , and flaccid odd-couple sniping .",0.16667,negative,very negative,,,
103393,6257,"A 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .",0.055556,negative,very negative,,,
142972,7980,"A 93-minute condensation of a 26-episode TV series , with all of the pitfalls of such you 'd expect .",0.36111,neutral,negative,,,
103396,6345,"A 94-minute travesty of unparalleled proportions , writer-director Parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .",0.11111,negative,very negative,,,
62757,4220,"A B-movie you can sit through , enjoy on a certain level and then forget .",0.77778,positive,positive,,,
142976,7071,"A Blair Witch - style adventure that plays like a bad soap opera , with passable performances from everyone in the cast .",0.38889,neutral,negative,,,
221923,9081,A DOA dud from frame one .,0.15278,negative,very negative,,,
142979,6813,"A Frankenstein mishmash that careens from dark satire to cartoonish slapstick , Bartleby performs neither one very well .",0.41667,neutral,neutral,,,
62761,3949,A French film with a more down-home flavor .,0.61111,neutral,positive,,,
221926,590,"A Generation X artifact , capturing a brief era of insanity in the sports arena that surely can not last .",0.375,neutral,negative,,,
221928,2419,"A Jewish WW II doc that is n't trying simply to out-shock , out-outrage or out-depress its potential audience !",0.55556,neutral,neutral,,,
181499,9130,A Lifetime movie about men .,0.43056,neutral,neutral,,,
181502,10458,A Meatballs for the bare-midriff generation .,0.52778,neutral,neutral,,,
181504,10714,A Movie to Forget,0.36111,neutral,negative,,,
221931,9407,A Rumor of Angels does n't just slip -- it avalanches into forced fuzziness .,0.19444,negative,very negative,,,
181508,11302,A Sha-Na-Na sketch punctuated with graphic violence .,0.43056,neutral,neutral,,,
142986,8991,A TV episode inflated past its natural length .,0.26389,negative,negative,,,
181518,10151,"A ` Girls Gone Wild ' video for the boho art-house crowd , The Burning Sensation is n't a definitive counter-cultural document -- its makers are n't removed and inquisitive enough for that .",0.19444,negative,very negative,,,
221937,10103,"A `` Home Alone '' film that is staged like `` Rosemary 's Baby , '' but is not as well-conceived as either of those films .",0.25,negative,negative,,,
221939,5508,A `` black Austin Powers ? '',0.44444,neutral,neutral,,,
103401,6678,A backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship .,0.375,neutral,negative,,,
43967,1911,A backstage must-see for true fans of comedy .,0.84722,positive,positive,,,
181521,10638,A bad movie that happened to good actors .,0.18056,negative,very negative,,,
103404,6735,A baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise .,0.31944,negative,negative,,,
103411,6219,"A baffling subplot involving smuggling drugs inside Danish cows falls flat , and if you 're going to alter the Bard 's ending , you 'd better have a good alternative .",0.36111,neutral,negative,,,
181524,11348,"A banal , virulently unpleasant excuse for a romantic comedy .",0.13889,negative,very negative,,,
221942,8031,A battle between bug-eye theatre and dead-eye matinee .,0.20833,negative,negative,,,
221944,4072,"A beautiful , entertaining two hours .",0.91667,positive,positive,,,
62780,2403,"A beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .",0.875,positive,positive,,,
24262,744,A beautiful and haunting examination of the stories we tell ourselves to make sense of the mundane horrors of the world .,0.875,positive,positive,,,
103415,4744,A beautiful paean to a time long past .,0.65278,neutral,positive,,,
142996,7871,A beautifully made piece of unwatchable drivel .,0.41667,neutral,neutral,,,
62782,3006,A beautifully observed character piece .,0.91667,positive,positive,,,
181525,9579,A beautifully shot but dull and ankle-deep ` epic . ',0.38889,neutral,negative,,,
62783,3127,A beautifully tooled action thriller about love and terrorism in Korea .,0.86111,positive,positive,,,
43971,1583,"A beguiling , slow-moving parable about the collision of past and present on a remote seacoast in Iran .",0.5,neutral,neutral,,,
62786,2699,A beguiling evocation of the quality that keeps Dickens evergreen : the exuberant openness with which he expresses our most basic emotions .,0.79167,positive,positive,,,
24264,1131,A beguiling splash of pastel colors and prankish comedy from Disney .,0.80556,positive,positive,,,
103417,4815,A behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that 's made a difference to NYC inner-city youth .,0.55556,neutral,neutral,,,
142998,8378,A benign but forgettable sci-fi diversion .,0.29167,negative,negative,,,
143003,7603,"A better title , for all concerned , might be Swept Under the Rug .",0.25,negative,negative,,,
181529,10783,"A beyond-lame satire , Teddy Bears ' Picnic ranks among the most pitiful directing debuts by an esteemed writer-actor .",0.23611,negative,negative,,,
24267,1273,"A big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion .",0.90278,positive,positive,,,
181531,9197,"A big , loud , bang-the-drum bore .",0.23611,negative,negative,,,
103418,5954,A big fat pain .,0.22222,negative,negative,,,
181534,9849,A big meal of cliches that the talented cast generally chokes on .,0.26389,negative,negative,,,
103421,5397,"A big-budget\/all-star movie as unblinkingly pure as The Hours is a distinct rarity , and an event .",0.65278,neutral,positive,,,
62789,3172,A biopic about Crane 's life in the classic tradition but evolves into what has become of us all in the era of video .,0.59722,neutral,neutral,,,
62796,2570,"A bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that French realism .",0.69444,positive,positive,,,
143007,8113,A bit of an unwieldy mess .,0.22222,negative,negative,,,
181535,9711,A bit too derivative to stand on its own as the psychological thriller it purports to be .,0.41667,neutral,neutral,,,
103423,6455,A bit too eager to please .,0.34722,neutral,negative,,,
181538,11563,"A bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing .",0.80556,positive,positive,,,
62799,3010,A bittersweet drama about the limbo of grief and how truth-telling can open the door to liberation .,0.68056,positive,positive,,,
103427,4902,"A bittersweet film , simple in form but rich with human events .",0.72222,positive,positive,,,
181542,10548,"A bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder",0.27778,negative,negative,,,
221946,11074,"A bland , obnoxious 88-minute infomercial for Universal Studios and its ancillary products . . .",0.23611,negative,negative,,,
143010,7113,A bland animated sequel that hardly seems worth the effort .,0.22222,negative,negative,,,
24270,1082,A blessed gift to film geeks and historians .,0.88889,positive,positive,,,
143012,7664,A bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...,0.055556,negative,very negative,,,
103430,5039,A bodice-ripper for intellectuals .,0.69444,positive,positive,,,
24275,791,"A bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of Philip Glass .",0.88889,positive,positive,,,
62803,3907,"A bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract Frank Tashlin comedy and as a playful recapitulation of the artist 's career .",0.58333,neutral,neutral,,,
143013,7007,A bore that tends to hammer home every one of its points .,0.20833,negative,negative,,,
143016,8262,"A boring , formulaic mix of serial killers and stalk 'n' slash .",0.15278,negative,very negative,,,
103438,6602,"A boring , pretentious muddle that uses a sensational , real-life 19th-Century crime as a metaphor for -- well , I 'm not exactly sure what -- and has all the dramatic weight of a raindrop .",0.069444,negative,very negative,,,
